Nombre,Equipo,Precio,Puntos,Partidos,Minutos,Goles,Asistencias,Asistencias sin Gol,Centros,Despejes,Remates,Tiros,Recuperaciones,Perdidas,Penaltis fallados,Goles en contra,Rojas,Paradas,Penaltis cometidos,Amarillas,Seguna Amarilla,Penaltis provocados,Penaltis parados,Goles en PP
Embarba,UD Almería,1.510.702€,44,13,1083,0,0,0,0,39,2,0,77,127,0,15,0,0,0,6,0,0,0,0
Antonio Sánchez,RCD Mallorca,1.193.101€,48,10,339,3,1,2,3,0,9,5,14,75,0,5,0,0,0,0,0,0,0,0
Lunin,Real Madrid,2.132.419€,41,13,743,1,3,2,8,7,10,3,52,144,0,13,0,0,0,3,0,0,0,0
Abqar,Deportivo Alavés,600.622€,35,13,989,0,0,0,0,52,2,1,61,90,0,16,0,0,2,3,0,0,0,1
Álex Sola,Deportivo Alavés,579.724€,32,14,565,0,0,1,7,5,18,3,41,106,0,11,0,0,1,1,0,0,0,0
Cuenca,Villarreal CF,2.493.877€,40,13,1070,0,2,3,19,12,3,6,58,185,0,28,0,0,0,6,0,0,0,0
Rui Silva,Real Betis,4.361.471€,34,11,405,0,0,0,0,3,0,0,43,50,0,7,0,14,1,0,0,0,0,0
Areso,C.A. Osasuna,609.511€,35,14,822,0,1,1,9,16,10,1,56,134,0,17,0,0,0,1,0,0,0,0
Fran Beltrán,RC Celta,1.623.058€,42,13,598,0,3,2,8,13,11,0,36,120,0,8,0,0,0,1,0,0,0,0
Akieme,UD Almería,1.735.237€,36,12,990,2,0,2,10,18,15,5,58,140,0,25,0,0,2,1,0,0,0,0
André F.,Granada CF,1.514.702€,58,14,1222,1,0,0,3,18,12,2,113,200,0,17,0,0,0,4,0,0,0,0
Nastasic,RCD Mallorca,579.717€,34,11,810,0,0,0,0,39,0,0,46,65,0,14,0,0,0,3,0,0,0,0
Camello,Rayo Vallecano,981.310€,27,13,510,0,1,1,0,2,4,5,20,60,0,9,0,0,0,2,0,0,0,0
Alberto Moreno,Villarreal CF,551.333€,24,11,804,0,0,0,0,44,0,1,36,61,0,20,0,0,1,1,1,0,0,0
Neva,Granada CF,545.356€,27,14,1211,0,1,4,10,30,0,0,71,175,0,30,0,0,0,2,0,0,0,0
Lekue,Athletic Club,540.917€,25,14,520,0,0,1,1,14,3,0,41,75,0,7,0,0,0,2,0,0,0,0
Canós,Valencia CF,694.630€,17,13,544,0,0,0,1,20,0,0,28,45,0,10,0,0,0,3,1,0,0,0
Gio González,RCD Mallorca,493.015€,22,14,833,0,0,0,5,11,3,2,57,121,0,12,0,0,1,3,0,0,0,0
Bebé,Rayo Vallecano,524.783€,28,14,78,2,0,0,3,0,7,4,7,31,0,1,0,0,0,1,0,0,0,0
Iván Villar,RC Celta,1.824.328€,39,12,861,0,0,0,5,20,6,0,79,99,0,12,0,0,0,5,1,0,0,0
Aleñá,Getafe CF,931.034€,31,14,563,1,1,1,6,5,2,4,37,77,0,12,0,0,0,4,0,0,0,0
Vieites,Real Betis,488.324€,21,10,258,1,0,0,0,7,1,1,18,57,0,5,0,0,0,1,0,0,0,0
Álex Fernández,Cádiz CF,522.861€,19,13,461,0,0,0,2,2,7,1,19,64,0,11,0,0,0,2,0,0,0,0
Óliver Torres,Sevilla FC,654.008€,31,11,559,0,0,1,5,0,3,2,45,85,0,7,0,0,0,3,0,0,0,0
Jose Bordalas,Getafe CF,472.022€,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas Pires,Cádiz CF,528.799€,17,9,429,1,0,0,6,10,6,2,33,75,0,9,0,0,0,2,0,0,0,0
A. Rebbach,Deportivo Alavés,481.566€,33,14,291,1,0,1,6,1,4,3,15,60,0,4,0,0,0,0,0,0,0,0
Diakhaby,Valencia CF,5.840.555€,43,14,977,0,0,1,0,57,0,1,44,95,0,19,0,0,0,3,0,0,0,0
Almeida,Valencia CF,2.707.936€,32,8,484,0,1,1,3,1,7,2,19,66,0,6,0,0,0,0,0,0,0,0
Unai López,Rayo Vallecano,1.149.304€,56,14,505,0,2,5,4,2,7,3,41,86,0,5,0,0,0,1,0,0,0,0
Juan Iglesias,Getafe CF,637.049€,31,14,561,0,0,1,6,17,2,4,41,119,0,6,0,0,0,1,0,0,0,0
De Frutos,Rayo Vallecano,1.260.549€,39,13,835,0,0,0,0,9,0,0,77,103,0,15,1,27,2,0,0,0,1,0
Akhomach,Villarreal CF,505.330€,18,14,162,0,0,1,0,4,0,0,16,25,0,4,0,0,0,1,0,0,0,0
Arnau,Girona FC,9.569.140€,51,12,804,5,0,0,0,4,1,13,12,62,0,14,0,0,0,1,0,0,0,0
Portu,Girona FC,876.010€,31,13,287,1,0,1,6,0,2,4,17,39,0,2,0,0,0,0,0,0,0,0
Miguel Ángel Tena,Villarreal CF,857.594€,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Fernández,Real Sociedad,527.193€,33,13,373,2,1,1,0,4,3,4,17,60,0,3,0,0,1,2,0,0,0,0
Alti,Villarreal CF,467.985€,16,7,177,0,0,0,6,1,0,0,5,33,0,2,0,0,0,0,0,0,0,0
Chumi,UD Almería,477.674€,30,14,469,0,0,1,1,5,7,2,25,35,0,7,0,0,0,1,0,0,0,0
Ceballos,Real Madrid,672.350€,9,6,87,0,0,0,0,0,2,0,7,9,0,0,0,0,0,0,0,0,0,0
Sory Kaba,UD Las Palmas,591.881€,21,10,435,0,0,0,0,7,7,0,38,35,0,8,0,0,0,3,0,0,0,0
Rafa Marín,Deportivo Alavés,532.919€,28,13,546,0,0,0,0,25,1,1,45,57,0,9,0,0,0,1,0,0,0,1
Iñaki Peña,FC Barcelona,641.038€,5,11,90,0,0,0,0,5,0,0,12,3,0,2,0,0,0,0,0,0,0,0
Lamela,Sevilla FC,809.286€,25,14,437,0,0,0,0,3,2,9,11,44,0,6,0,0,1,2,0,0,0,0
Dotor,RC Celta,520.065€,17,14,323,0,0,0,0,2,1,0,26,39,0,7,0,0,0,0,0,0,0,0
Mata,Getafe CF,502.314€,20,13,554,0,0,0,2,10,3,2,25,88,0,9,0,0,0,3,1,0,0,0
Jaume Costa,RCD Mallorca,572.369€,15,13,229,0,0,0,0,13,0,0,15,25,0,4,0,0,0,0,0,0,0,0
Melero,UD Almería,601.397€,21,14,271,0,0,1,3,2,3,0,17,43,0,4,0,0,0,1,0,0,0,0
Kieran Tierney,Real Sociedad,1.791.822€,15,8,448,0,0,0,0,23,0,3,38,33,0,6,1,0,0,3,0,0,0,1
Luis Hernández,Cádiz CF,965.508€,28,7,542,1,0,0,0,20,0,1,29,75,0,7,0,0,0,3,0,0,0,0
Douvikas,RC Celta,1.271.353€,22,14,529,0,0,0,3,13,9,0,43,83,0,10,0,0,0,2,0,0,0,0
Escalante,Cádiz CF,961.686€,35,11,691,0,2,1,0,14,0,0,52,73,0,12,1,0,0,0,0,0,0,0
Torrente,Granada CF,530.242€,21,10,262,0,0,1,1,8,3,0,21,47,0,5,0,0,0,1,0,0,0,0
David Gil,Cádiz CF,475.541€,2,13,11,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Sedlar,Deportivo Alavés,967.685€,52,12,831,0,1,1,1,17,10,1,82,152,0,8,0,0,0,4,0,0,0,0
Lucas Vázquez,Real Madrid,713.341€,26,14,170,0,1,2,2,4,7,3,12,34,0,4,0,0,0,0,0,0,0,0
Álex Suárez,UD Las Palmas,8.077.400€,56,14,1108,0,0,0,1,42,4,0,65,107,0,11,0,0,1,2,0,0,0,0
Gerard,Villarreal CF,59.534.227€,100,14,1260,0,0,0,0,12,0,0,180,240,0,18,0,48,1,2,0,0,1,0
Kouame,Cádiz CF,501.158€,14,7,364,0,0,0,1,1,2,0,31,25,0,8,0,0,0,2,0,0,0,0
Antonio Puertas,Granada CF,516.747€,27,13,513,0,2,0,1,4,11,4,24,74,1,15,1,0,0,0,0,0,0,0
Kevin Vázquez,RC Celta,487.846€,12,14,334,0,0,0,2,14,1,0,19,38,0,5,0,0,0,1,0,0,0,0
Nico Paz,Real Madrid,479.274€,3,6,10,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
Trigueros,Villarreal CF,525.546€,7,12,93,0,0,0,0,3,2,0,13,11,0,5,0,0,0,0,0,0,0,0
Turrientes,Real Sociedad,500.613€,30,5,231,1,1,0,2,1,12,1,9,37,0,4,0,0,0,0,0,0,0,0
Baba,UD Almería,1.010.425€,33,14,827,0,0,1,2,11,7,1,86,83,0,31,0,0,1,3,0,0,0,0
Álex Fernández,Cádiz CF,522.861€,19,13,461,0,0,0,2,2,7,1,19,64,0,11,0,0,0,2,0,0,0,0
Zakharyan,Real Sociedad,957.474€,16,6,363,0,0,0,0,1,9,0,17,72,0,3,0,0,0,1,0,0,0,0
Diedhiou,Granada CF,480.221€,20,12,74,0,1,1,0,2,4,3,5,33,0,3,0,0,0,0,0,1,0,0
Kike Pérez,Rayo Vallecano,590.292€,26,13,380,1,0,0,1,4,2,4,26,73,0,5,0,0,0,2,0,0,0,0
Moi Gómez,C.A. Osasuna,3.493.032€,41,8,694,4,0,1,1,6,7,13,16,65,0,19,0,0,0,1,0,0,0,0
Muniain,Athletic Club,1.134.267€,21,12,287,0,0,0,2,3,2,0,24,36,0,3,0,0,0,1,0,0,0,0
Sergi Roberto,FC Barcelona,651.806€,16,9,189,1,0,0,2,0,0,1,16,16,0,3,0,0,0,0,0,0,0,0
Nteka,Rayo Vallecano,1.456.052€,25,7,373,0,0,2,2,4,8,4,19,62,0,3,0,0,0,0,0,1,0,0
Mascarell,RCD Mallorca,596.668€,15,14,48,1,0,0,0,0,2,1,5,14,0,4,0,0,0,0,0,0,0,0
Lato,RCD Mallorca,813.705€,33,13,547,0,1,1,4,7,0,0,32,76,0,7,0,0,0,1,0,1,0,0
Jose Arnaiz,C.A. Osasuna,606.307€,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nacho,Real Madrid,1.875.574€,35,12,468,0,0,0,1,10,0,1,31,26,0,1,1,0,0,1,0,0,0,0
Chust,Cádiz CF,524.739€,4,5,156,0,0,0,0,5,0,0,8,18,0,3,0,0,0,0,0,0,0,0
Ander Herrera,Athletic Club,564.443€,22,8,479,0,0,0,3,4,9,4,34,65,0,7,0,0,0,4,0,0,0,0
Pozo,UD Almería,517.807€,13,12,400,0,0,0,7,5,1,1,27,79,0,16,0,0,0,0,0,0,0,0
Ben Brereton,Villarreal CF,735.521€,16,6,349,0,0,0,2,7,7,0,21,35,0,8,0,0,0,0,0,0,0,0
Javi Llabrés,RCD Mallorca,510.066€,4,6,12,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0
Comesaña,Villarreal CF,696.074€,16,14,317,0,0,0,0,5,3,1,22,41,0,5,0,0,0,4,0,0,0,0
Pablo Torre,Girona FC,571.296€,16,12,93,1,0,0,0,3,2,2,8,10,0,1,0,0,0,1,0,0,0,0
Manafá,Granada CF,521.332€,7,14,122,0,0,0,0,3,0,1,5,10,0,2,0,0,0,0,0,0,0,0
Aitor Fdez,C.A. Osasuna,643.084€,8,14,280,0,0,0,0,2,0,0,21,33,0,6,0,3,0,1,0,0,0,0
Roger,Cádiz CF,1.911.004€,56,9,648,2,3,4,9,1,10,7,29,109,0,8,0,0,0,2,0,0,0,0
Heyden,RCD Mallorca,530.186€,15,5,130,0,0,1,2,4,5,0,10,25,0,5,0,0,0,0,0,0,0,0
Ibañez,C.A. Osasuna,799.645€,9,11,187,0,0,0,1,1,0,0,9,24,0,6,0,0,0,2,0,0,0,0
Abdón,RCD Mallorca,1.412.209€,49,10,883,1,1,1,2,31,17,3,62,129,0,16,0,0,0,1,0,0,0,0
César Montes,UD Almería,30.694.041€,0,9,424,0,0,0,1,19,0,0,21,65,0,15,0,0,0,2,0,0,0,0
Jordán,Sevilla FC,542.878€,11,13,255,0,0,0,2,2,1,1,18,27,0,5,0,0,0,1,0,0,0,0
Marvin,UD Las Palmas,554.231€,37,8,630,0,0,0,0,5,0,0,52,67,0,8,0,17,0,0,0,0,0,0
Morales,Villarreal CF,741.573€,36,14,384,3,0,0,1,1,6,5,18,40,0,7,0,0,0,0,0,0,0,0
Negredo,Cádiz CF,545.791€,8,13,35,0,0,0,1,0,1,1,3,10,0,2,0,0,0,0,0,0,0,0
Jhon Solis,Girona FC,524.262€,3,8,5,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
Guardado,Real Betis,521.281€,21,14,623,0,1,1,0,4,7,2,16,67,0,21,0,0,0,2,0,0,0,0
Lemos S,UD Las Palmas,485.080€,3,10,193,0,0,0,0,3,0,0,11,33,0,2,0,0,0,1,0,0,0,0
Juanlu,Sevilla FC,579.696€,29,10,340,0,2,0,7,7,9,1,24,66,0,5,0,0,0,1,0,0,0,0
Sobrino,Cádiz CF,519.597€,12,12,366,0,0,0,3,5,3,0,43,59,0,7,0,0,0,5,0,0,0,0
Arambarri,Getafe CF,966.111€,14,7,337,0,0,0,2,7,3,2,28,41,0,6,0,0,0,2,0,0,0,0
Kiko Femenía,Villarreal CF,475.855€,10,14,197,0,0,1,2,2,0,0,14,24,0,1,0,0,0,3,0,0,0,0
Arnau Puigmal,UD Almería,476.930€,9,14,231,0,0,0,2,1,2,0,17,36,0,4,0,0,1,3,0,0,0,0
Weissman,Granada CF,754.235€,5,7,51,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
Saúl,Atlético de Madrid,9.325.154€,60,14,980,1,0,0,3,27,7,2,96,130,0,16,0,0,1,2,0,0,0,0
Mariño,UD Almería,471.433€,4,14,90,0,0,0,0,1,0,0,8,4,0,2,0,2,0,0,0,0,0,0
Javi Galán,Atlético de Madrid,915.057€,8,13,83,0,0,0,1,3,2,0,8,22,0,1,0,0,0,1,0,0,0,0
Roman Yaremchuk,Valencia CF,725.504€,14,9,173,0,0,0,0,2,0,0,9,33,0,4,0,0,0,0,0,0,0,0
San Emeterio,Cádiz CF,590.839€,14,13,118,0,0,0,0,1,0,1,8,27,0,2,0,0,0,0,0,0,0,0
Gastón,Getafe CF,4.004.679€,56,13,992,1,0,0,2,40,2,2,87,138,0,12,0,0,0,3,0,0,0,0
Villalibre,Athletic Club,554.121€,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copete,RCD Mallorca,585.987€,11,13,467,0,0,0,1,17,0,0,36,39,0,9,0,0,1,3,0,0,0,0
Tenaglia,Deportivo Alavés,627.990€,13,12,96,0,0,0,1,9,0,0,7,15,0,1,0,0,0,0,0,0,0,0
Imanol Alguacil,Real Sociedad,521.861€,47,14,1025,0,1,2,9,26,7,2,67,201,0,14,0,0,0,2,0,0,0,0
Sergio Ruiz,Granada CF,494.849€,26,14,630,0,0,1,1,10,4,0,57,78,0,16,0,0,0,2,0,0,0,0
Tapia,RC Celta,535.500€,13,13,197,0,0,0,0,6,1,1,15,25,0,3,0,0,0,1,1,0,0,0
Nacho Vidal,C.A. Osasuna,496.726€,13,14,60,1,0,0,0,2,1,1,2,8,0,2,0,0,0,0,0,0,0,0
Falcao,Rayo Vallecano,505.346€,16,14,221,0,0,0,0,0,2,0,11,31,0,3,0,0,0,2,0,0,0,0
Gabbia,Villarreal CF,742.714€,28,13,478,0,0,0,0,36,0,0,26,35,0,10,0,0,0,2,0,0,0,0
Prados,Athletic Club,475.469€,11,9,89,0,0,0,0,1,1,2,10,16,0,3,0,0,0,0,0,0,0,0
Cervi,RC Celta,530.295€,13,9,169,0,0,1,1,2,1,0,20,23,0,4,0,0,0,1,0,0,0,0
Melendo,Granada CF,543.649€,27,14,764,0,0,0,1,2,6,0,43,78,0,17,0,0,1,2,0,0,0,0
Mfulu,UD Las Palmas,495.656€,8,11,66,0,0,0,0,5,0,0,8,7,0,2,0,0,0,1,0,0,0,0
Sabaly,Real Betis,1.392.336€,20,14,424,1,0,0,0,20,3,1,16,41,0,16,0,0,0,1,0,0,0,0
Marc Guiu,FC Barcelona,29.816.876€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Söyüncü,Atlético de Madrid,903.694€,6,7,30,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Carlos Domínguez,RC Celta,508.891€,8,11,249,0,0,0,5,1,3,2,13,43,0,6,1,0,0,0,0,0,0,0
Foulquier,Valencia CF,538.148€,21,12,587,0,0,0,1,22,1,0,41,78,0,9,0,0,0,2,0,0,0,1
Guillamón,Valencia CF,562.759€,18,14,141,1,1,1,0,2,1,1,7,25,0,4,0,0,0,0,0,0,0,0
Marcos Alonso,FC Barcelona,699.460€,13,12,160,0,0,1,2,3,3,2,14,23,0,4,0,0,0,0,0,0,0,0
Paco Lopez,Granada CF,476.252€,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callejon,Granada CF,1.026.876€,32,14,489,0,1,1,3,6,1,2,30,62,0,13,0,0,0,0,0,0,0,0
Rafa Mir,Sevilla FC,728.793€,28,13,189,1,0,0,1,0,2,6,9,31,0,0,0,0,0,1,0,0,0,0
Pejiño,UD Las Palmas,511.000€,24,10,448,0,1,1,5,13,2,0,28,53,0,6,0,0,0,0,1,0,0,0
Alejo,Cádiz CF,511.683€,21,12,242,0,1,2,2,3,3,0,20,47,0,4,0,0,0,2,0,0,0,0
Jon Pacheco,Real Sociedad,490.217€,20,13,313,0,0,0,0,14,0,1,11,30,0,5,0,0,0,2,0,0,0,0
Sinkgraven,UD Las Palmas,530.802€,3,10,68,0,0,0,0,1,0,0,6,8,0,1,0,0,0,0,0,0,0,0
Mitrovic,Getafe CF,675.626€,30,14,1035,0,1,2,1,41,3,0,50,80,0,27,0,0,1,2,0,0,0,0
Juan Cruz,C.A. Osasuna,573.858€,23,10,208,2,0,0,0,3,2,4,6,30,0,9,0,0,0,0,0,0,0,0
Iker Muñoz,C.A. Osasuna,531.692€,21,10,367,1,1,0,0,7,7,1,9,65,0,6,0,0,0,2,0,0,0,0
Miguel Rubio,Granada CF,610.909€,26,8,559,1,0,0,0,24,1,1,45,71,0,14,0,0,0,1,0,0,0,0
Terrats,Villarreal CF,651.088€,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubén Baraja,Valencia CF,483.667€,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo Sotelo,RC Celta,547.669€,15,5,166,0,1,1,0,3,1,0,14,36,0,2,0,0,0,0,0,0,0,0
Vinícius Jr,Real Madrid,58.587.282€,67,14,1081,4,0,1,0,5,17,13,41,137,0,14,0,0,0,1,0,0,0,0
Benavidez,Deportivo Alavés,498.424€,17,11,324,0,0,0,0,6,1,0,28,64,0,6,0,0,1,1,0,0,0,0
Aidoo,RC Celta,1.070.041€,23,12,652,0,1,1,3,13,0,0,41,107,0,12,0,0,0,1,0,0,0,0
Ruibal,Real Betis,530.721€,21,14,272,0,0,0,0,2,2,3,14,51,0,3,0,0,0,1,0,1,0,0
Mandi,Villarreal CF,587.957€,16,13,466,0,0,1,0,16,0,1,27,29,0,8,0,0,1,2,0,0,0,0
Alkain,Deportivo Alavés,492.052€,21,12,755,0,0,1,11,7,9,0,37,146,0,10,0,0,0,6,0,0,0,0
Swedberg,RC Celta,489.537€,15,14,188,0,0,0,2,1,4,1,8,35,0,7,0,0,0,0,0,0,0,0
Ristic,RC Celta,504.215€,11,6,356,0,0,0,2,8,2,0,31,67,0,7,0,0,0,0,0,0,0,0
Meré,Cádiz CF,488.209€,20,10,370,0,0,0,1,6,2,0,36,34,0,9,0,0,0,0,0,0,0,0
Petrovic,Granada CF,495.008€,12,14,85,0,0,0,0,3,2,1,9,18,0,3,0,0,0,0,0,0,0,0
Marc Pubill,UD Almería,542.209€,3,3,247,0,0,0,0,6,2,0,19,44,0,6,0,0,0,1,0,0,0,0
Domingos Duarte,Getafe CF,816.252€,17,12,179,0,0,0,1,0,0,0,17,22,0,3,0,0,0,0,0,0,0,0
Rubén García,C.A. Osasuna,2.301.894€,45,12,871,0,2,2,1,6,5,2,47,85,0,13,0,0,0,1,1,0,0,0
Luis Garcia,Deportivo Alavés,476.986€,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denis Suárez,Villarreal CF,826.190€,15,12,408,0,0,0,0,10,1,0,35,41,0,8,0,0,0,3,1,0,0,0
Gozálbez,Valencia CF,474.209€,4,10,54,0,0,0,0,1,0,0,4,9,0,1,0,0,0,0,0,0,0,0
Sergi Guardiola,Cádiz CF,766.210€,7,8,73,0,0,0,0,1,0,1,4,12,0,1,0,0,0,0,0,0,0,0
Juan Cruz,C.A. Osasuna,573.858€,23,10,208,2,0,0,0,3,2,4,6,30,0,9,0,0,0,0,0,0,0,0
Lázaro,UD Almería,499.342€,15,9,143,0,0,1,1,1,0,1,15,24,0,4,0,0,0,0,0,0,0,0
Olasagasti,Real Sociedad,479.114€,5,12,19,0,0,0,0,1,1,0,7,5,0,1,0,0,0,0,0,0,0,0
Jesús Vázquez,Valencia CF,485.059€,3,7,23,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
Fali,Cádiz CF,1.349.175€,38,14,694,2,0,1,0,13,4,7,12,122,0,10,0,0,0,3,0,1,0,0
Bartra,Real Betis,1.267.733€,7,5,225,0,0,0,0,10,2,0,17,19,0,6,0,0,0,1,0,0,0,0
Odriozola,Real Sociedad,500.278€,2,9,45,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
Januzaj,Sevilla FC,1.177.794€,4,7,42,0,0,0,0,0,1,0,3,5,0,1,0,0,0,0,0,0,0,0
Perea,Granada CF,491.782€,4,13,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Curbelo,UD Las Palmas,490.414€,5,13,66,0,0,0,0,1,0,0,4,15,0,1,0,0,0,2,0,0,0,0
Rafael Benitez Maudes,RC Celta,533.788€,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lemar,Atlético de Madrid,732.904€,8,3,167,0,0,0,1,0,1,0,5,19,0,2,0,0,0,0,0,0,0,0
Robert Navarro,Cádiz CF,493.843€,8,5,216,0,0,1,2,1,3,1,15,35,0,8,0,0,0,0,0,0,0,0
Marí,Valencia CF,7.216.397€,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Granada CF,29.320.763€,76,13,1133,0,1,0,4,40,4,2,98,132,0,11,0,0,0,4,0,0,0,0
Simeone,Atlético de Madrid,563.163€,51,14,877,0,1,0,0,14,8,4,67,104,0,17,0,0,0,3,0,1,0,0
Marc,UD Las Palmas,530.527€,29,14,319,2,0,0,0,1,3,4,11,51,0,2,0,0,0,1,0,1,0,0
