Nombre,Equipo,Precio,Puntos,Partidos,Minutos,Goles,Asistencias,Asistencias sin Gol,Centros,Despejes,Remates,Tiros,Recuperaciones,Perdidas,Penaltis fallados,Goles en contra,Rojas,Paradas,Penaltis cometidos,Amarillas,Seguna Amarilla,Penaltis provocados,Penaltis parados,Goles en PP
Budimir,C.A. Osasuna,1.707.860€,125,30,1741,8,2,2,2,16,9,24,55,267,0,24,0,0,0,3,0,1,0,0
Alderete,Valencia CF,3.186.795€,125,32,2410,2,0,0,0,146,11,5,190,408,0,34,0,0,2,15,0,0,0,0
Rafa Mir,Sevilla FC,1.770.266€,125,33,1777,10,0,0,2,14,12,25,50,209,0,23,0,0,0,6,0,0,0,0
Puado,RCD Espanyol,1.509.003€,124,30,2256,4,1,1,3,20,31,13,104,227,0,38,0,0,0,5,0,0,0,0
Griezmann,Atlético de Madrid,12.164.333€,123,30,1969,3,4,5,7,20,18,16,90,261,0,20,0,0,0,3,0,0,0,0
Gerard,Villarreal CF,24.622.510€,123,18,1194,9,3,7,4,13,39,17,40,228,1,14,0,0,0,2,0,1,0,0
João Félix,Atlético de Madrid,16.057.061€,123,24,1263,8,4,7,3,8,30,16,38,197,0,22,0,0,0,1,1,0,0,0
Rui Silva,Real Betis,1.568.143€,123,36,1963,0,0,0,0,17,0,0,186,212,0,21,0,55,1,2,0,0,0,0
Mendy,Real Madrid,20.569.563€,123,24,1737,2,1,1,4,20,34,5,114,178,0,12,0,0,1,4,0,1,0,0
Brasanac,C.A. Osasuna,1.524.658€,123,36,2411,1,2,2,7,16,15,5,165,315,0,34,0,0,0,9,0,0,0,0
Manu Sánchez,C.A. Osasuna,1.521.682€,123,36,2259,1,3,5,22,35,23,1,148,381,0,29,0,0,1,5,0,0,0,0
Boyé,Elche CF,1.558.859€,123,24,1723,7,3,5,1,22,52,18,65,376,0,25,0,0,0,3,0,0,0,0
Sergi Guardiola,Rayo Vallecano,1.508.726€,122,35,1712,8,2,6,3,16,14,20,51,234,0,25,0,0,0,3,0,1,0,0
Mascarell,Elche CF,1.502.289€,121,33,2506,0,0,0,1,45,11,1,222,219,0,39,0,0,0,6,0,0,0,0
Foyth,Villarreal CF,1.919.759€,121,30,1932,1,1,3,2,42,28,3,144,246,0,19,0,0,1,5,0,0,0,0
Fernando,Sevilla FC,1.834.676€,121,24,1850,1,1,0,0,30,7,1,162,168,0,17,0,0,0,6,0,0,0,0
Llorente,Atlético de Madrid,10.144.413€,120,29,2455,0,2,2,12,36,17,2,203,346,0,26,0,0,1,5,0,0,0,0
Sobrino,Cádiz CF,1.533.839€,119,37,1871,4,1,2,3,14,34,10,131,265,0,31,0,0,0,4,0,0,0,0
Savic,Atlético de Madrid,3.144.412€,119,30,2441,0,0,0,0,99,8,5,155,261,0,24,0,0,0,12,0,0,0,1
Bartra,Real Betis,1.599.163€,117,31,1994,1,0,0,0,101,7,3,132,222,0,24,0,0,0,5,0,0,0,0
Lemar,Atlético de Madrid,1.924.111€,117,24,1445,4,5,5,28,10,30,8,79,244,0,25,0,0,2,2,0,0,0,0
Portu,Getafe CF,1.506.661€,117,38,1585,1,2,5,8,5,7,11,67,196,0,16,0,0,0,5,0,1,0,0
Alberto Moreno,Villarreal CF,1.591.892€,117,27,1222,3,2,6,16,11,9,11,89,181,0,9,0,0,2,3,0,0,0,0
Baba,RCD Mallorca,1.518.002€,116,31,1942,1,0,0,1,33,21,9,214,220,0,36,0,0,0,9,0,0,0,0
Embarba,RCD Espanyol,1.511.018€,116,38,1994,0,2,3,37,25,41,17,127,450,0,23,0,0,0,4,0,0,0,0
Kike García,C.A. Osasuna,1.506.027€,116,34,1857,5,1,3,6,11,13,21,71,316,0,30,0,0,0,2,0,1,0,0
Melero,Levante UD,1.511.502€,116,30,1696,7,2,1,0,23,12,11,103,189,0,39,0,0,0,5,0,0,0,0
Roger,Levante UD,1.509.325€,115,29,2124,7,3,4,1,8,13,22,49,244,2,42,0,0,0,8,0,1,0,0
Tete Morente,Elche CF,1.504.482€,115,37,1634,3,3,5,15,10,30,8,102,288,0,22,0,0,0,4,0,0,0,0
Koke,Atlético de Madrid,1.591.997€,115,32,2509,1,2,2,6,29,13,6,192,331,0,34,0,0,0,6,0,0,0,0
Hugo Duro,Valencia CF,1.575.570€,115,34,1854,7,1,0,1,17,13,17,65,228,0,28,0,0,1,2,1,2,0,0
Cunha,Atlético de Madrid,1.675.808€,114,29,1042,6,4,5,3,9,7,15,46,118,0,14,0,0,1,3,0,2,0,0
Yeray,Athletic Club,1.619.810€,113,28,1859,0,0,0,0,95,2,0,185,203,0,20,0,0,0,6,0,0,0,0
Roco,Elche CF,1.506.265€,113,35,2555,1,0,0,0,110,5,3,174,230,0,40,0,0,2,10,0,0,0,0
Carvajal,Real Madrid,13.539.643€,113,28,1551,1,3,4,9,33,9,2,117,213,0,13,0,0,1,1,0,0,0,0
Dani García,Athletic Club,1.515.763€,112,34,2191,0,0,1,1,36,4,3,158,250,0,22,0,0,0,9,0,0,0,0
Pedrosa,RCD Espanyol,1.507.280€,112,31,2723,1,1,2,16,86,48,7,188,455,0,40,0,0,0,8,0,0,0,1
Lucas Vázquez,Real Madrid,2.473.813€,112,37,1834,3,0,3,16,31,17,5,123,282,0,18,0,0,0,3,0,0,0,0
Germán,Granada CF,1.510.167€,111,34,2296,2,1,1,0,138,0,5,142,271,0,47,0,0,1,9,1,0,0,0
Loum,D. Alavés,1.503.606€,111,31,2286,2,0,0,1,65,24,8,189,316,0,41,0,0,0,10,0,0,0,0
Boulaye Dia,Villarreal CF,1.526.827€,110,29,1269,5,5,3,0,3,12,12,40,129,0,9,0,0,0,3,0,0,0,0
Pezzella,Real Betis,1.553.744€,109,29,1901,1,0,0,1,93,2,7,112,126,0,19,1,0,0,4,0,0,0,1
Aubameyang,FC Barcelona,55.491.521€,109,17,1092,11,1,3,0,3,4,19,19,101,0,10,0,0,0,0,0,0,0,0
Nacho Vidal,C.A. Osasuna,1.517.956€,108,36,2906,0,1,3,12,67,23,1,230,527,0,40,0,0,2,9,0,1,0,0
Nacho,Real Madrid,2.232.892€,108,36,1549,3,0,0,2,50,2,4,131,93,0,19,0,0,0,7,0,0,0,0
Machís,Granada CF,1.509.317€,108,30,1382,4,2,3,16,13,33,17,99,263,0,22,0,0,0,2,0,0,0,0
Lejeune,D. Alavés,1.505.437€,106,31,2609,0,0,0,0,151,2,3,186,273,0,50,0,0,2,7,1,0,0,0
Antonio Sanchez,RCD Mallorca,1.512.944€,106,35,1624,1,0,0,1,27,16,4,179,232,0,31,0,0,0,3,0,0,0,0
Ángel,RCD Mallorca,1.509.698€,106,33,1550,4,2,2,2,11,13,13,48,152,0,26,0,0,0,4,0,1,0,0
Rubén Duarte,D. Alavés,1.503.800€,106,34,2628,0,4,4,31,72,5,3,219,484,0,44,0,0,1,10,1,1,0,0
Navas,Sevilla FC,3.245.263€,105,25,1787,0,3,9,28,21,8,1,123,347,0,16,0,0,0,4,0,0,0,0
Josan,Elche CF,1.504.046€,104,38,1198,2,3,5,16,15,27,5,70,214,0,25,0,0,0,2,0,0,0,0
Foulquier,Valencia CF,1.506.207€,104,31,2520,0,1,2,12,45,23,5,197,392,0,37,0,0,1,11,0,1,0,0
Balliu,Rayo Vallecano,1.505.200€,103,35,3148,1,2,4,37,57,20,3,204,549,0,48,1,0,3,10,0,0,0,0
Cárdenas,Levante UD,1.521.982€,103,36,2160,0,0,0,0,24,0,0,164,230,0,46,0,74,0,3,0,0,0,0
Chust,Cádiz CF,1.504.988€,103,36,1820,0,0,0,0,83,3,2,139,133,0,27,0,0,2,2,0,0,0,0
Maxi Gómez,Valencia CF,1.517.719€,102,29,1961,5,1,3,4,22,5,15,52,246,0,28,0,0,0,5,1,1,0,0
Nteka,Rayo Vallecano,1.506.227€,101,34,1391,3,0,2,1,10,15,9,64,242,0,18,0,0,0,3,0,2,0,0
Mamardashvili,Valencia CF,1.533.581€,101,34,1530,0,0,0,0,17,0,0,137,209,0,20,0,51,0,2,0,0,0,0
Bardhi,Levante UD,1.510.035€,101,32,1701,3,3,3,25,4,37,11,106,345,0,44,0,0,1,3,0,0,0,0
Camavinga,Real Madrid,6.701.801€,100,34,1229,2,1,3,1,13,20,5,102,127,0,13,0,0,0,8,0,0,0,0
Moi Gómez,Villarreal CF,1.503.904€,100,37,1276,2,2,3,12,5,14,5,84,163,0,14,0,0,0,2,0,0,0,0
Pepelu,Levante UD,1.502.774€,100,34,2016,0,0,3,24,26,11,2,186,310,0,39,0,0,0,9,0,0,0,0
Eric García,FC Barcelona,1.650.812€,99,33,2041,0,0,0,0,46,1,4,136,134,0,20,1,0,1,5,0,0,0,0
Ferran Torres,FC Barcelona,43.245.762€,99,18,1418,4,4,7,0,5,13,19,48,188,0,11,0,0,0,1,0,0,0,0
Gumbau,Elche CF,1.505.513€,99,33,1889,0,4,3,36,23,7,3,126,264,0,34,1,0,0,8,0,0,0,0
Rober Pier,Levante UD,1.503.406€,98,36,2007,1,0,0,1,86,5,2,183,236,0,41,0,0,1,3,1,0,0,0
Guillamón,Valencia CF,1.507.019€,98,33,2364,1,0,0,1,46,9,2,198,275,0,40,1,0,0,8,1,0,0,1
Gayá,Valencia CF,3.936.131€,98,24,1874,2,4,5,25,33,16,9,126,288,0,32,1,0,1,6,1,1,0,0
Delaney,Sevilla FC,1.510.858€,97,26,1522,2,1,1,1,33,6,6,95,210,0,12,0,0,0,2,1,0,0,0
Dani Gómez,Levante UD,1.502.195€,97,33,1059,4,2,4,1,5,18,14,36,148,0,28,0,0,0,1,0,1,0,0
EnNesyri,Sevilla FC,3.739.982€,97,25,1279,5,1,2,0,19,4,15,30,118,0,5,0,0,0,1,0,1,0,0
Estupiñán,Villarreal CF,1.508.638€,96,37,1575,0,1,3,14,22,15,4,153,294,0,17,0,0,1,3,0,0,0,0
Lee KangIn,RCD Mallorca,1.503.128€,96,33,1410,1,2,4,13,4,38,16,83,283,0,27,0,0,0,1,1,0,0,1
Lamela,Sevilla FC,1.524.165€,95,21,1015,5,2,4,5,2,19,13,58,154,0,5,0,0,0,5,0,0,0,0
Raúl Guti,Elche CF,1.503.534€,95,36,1624,0,0,0,1,8,9,5,128,176,0,17,0,0,0,2,1,0,0,0
Pathé Ciss,Rayo Vallecano,1.508.774€,95,35,1086,2,1,0,0,27,10,6,134,115,0,15,0,0,1,5,0,0,0,1
Juan Cruz,C.A. Osasuna,1.503.354€,95,32,1935,0,0,0,1,54,11,0,141,200,0,27,0,0,0,4,0,0,0,0
Óliver Torres,Sevilla FC,1.506.176€,94,29,1005,2,3,3,6,4,15,6,95,182,0,16,0,0,0,2,0,0,0,0
Sorloth,Real Sociedad,1.671.585€,94,25,1387,3,0,5,0,12,26,11,43,210,0,14,0,0,0,2,0,1,0,0
Balenziaga,Athletic Club,1.512.304€,94,37,2028,0,0,0,7,71,6,2,144,283,0,23,0,0,0,2,0,0,0,0
Oscar,Getafe CF,1.503.906€,93,37,1358,0,1,2,22,11,24,11,85,234,0,11,0,0,0,3,0,0,0,0
Nico,FC Barcelona,1.555.644€,93,30,1102,2,1,1,2,12,33,4,68,142,0,9,0,0,0,5,0,0,0,0
Óscar Duarte,Levante UD,1.502.070€,93,33,1774,2,0,1,0,98,1,5,120,171,0,36,0,0,0,5,0,0,0,0
Galhardo,RC Celta,1.526.231€,92,32,1124,2,2,5,2,8,8,16,37,154,0,16,0,0,0,5,0,0,0,0
Sandro,Getafe CF,1.502.088€,92,30,1472,3,0,1,4,3,13,14,58,211,0,15,0,0,0,7,0,0,0,0
Nolito,RC Celta,1.502.247€,92,36,1383,2,0,4,2,2,12,9,83,194,0,20,0,0,1,1,0,0,0,0
Tecatito Corona,Sevilla FC,7.386.915€,91,18,1161,2,4,4,12,5,18,3,72,229,0,10,0,0,0,2,0,0,0,0
Bellerín,Real Betis,1.539.435€,91,28,1979,0,2,3,12,56,22,2,117,303,0,23,1,0,0,2,0,0,0,1
Kubo,RCD Mallorca,1.552.316€,91,29,1605,1,0,2,17,4,39,9,111,280,0,33,0,0,0,4,0,0,0,0
Vezo,Levante UD,1.502.796€,91,34,2420,0,0,1,0,101,6,4,176,236,0,55,0,0,1,4,0,1,0,0
De Marcos,Athletic Club,1.551.597€,90,34,1685,1,2,4,8,27,4,3,140,307,0,13,0,0,0,4,0,0,0,0
Lekue,Athletic Club,1.508.211€,90,33,1925,0,2,4,17,52,12,1,165,387,0,23,0,0,0,3,0,0,0,0
Cillessen,Valencia CF,1.531.503€,89,29,1458,0,1,0,0,14,0,0,125,148,0,29,0,50,0,1,0,0,1,0
Alejo,Cádiz CF,1.502.068€,89,27,1067,2,2,2,26,14,15,4,83,229,0,9,0,0,1,7,0,0,0,0
Edgar,Real Betis,1.508.580€,88,37,1457,1,1,3,0,80,4,1,94,115,0,21,0,0,0,6,0,0,0,0
De Galarreta,RCD Mallorca,1.506.232€,88,22,1386,0,0,1,2,19,23,3,134,186,0,18,0,0,0,4,0,0,0,0
Yangel Herrera,RCD Espanyol,1.503.024€,87,24,1651,1,1,1,3,33,19,2,144,230,0,24,0,0,0,5,1,0,0,0
Vesga,Athletic Club,1.504.970€,87,37,1356,2,0,1,3,33,9,4,116,204,0,16,0,0,1,4,1,0,0,0
Diakhaby,Valencia CF,1.503.125€,86,33,1945,0,1,0,1,81,11,2,179,209,0,35,0,0,1,11,0,0,0,2
Toni Moya,D. Alavés,1.502.070€,86,37,1385,0,1,4,29,17,20,2,118,232,0,27,0,0,1,2,0,0,0,0
Son,Levante UD,1.502.068€,85,35,1978,1,0,2,10,28,19,7,164,346,0,40,1,0,0,5,0,1,0,0
Saveljich,Rayo Vallecano,1.503.005€,85,27,1708,0,0,0,1,65,0,3,74,108,0,20,0,0,1,4,0,0,0,0
Melamed,RCD Espanyol,1.502.070€,85,35,1099,2,0,2,7,3,22,4,57,134,0,14,0,0,0,3,1,0,0,0
Zubeldia,Real Sociedad,1.520.784€,85,33,1648,0,1,1,1,52,3,2,118,145,0,25,0,0,1,7,0,0,0,0
Falcao,Rayo Vallecano,1.546.877€,84,26,831,6,0,1,2,11,3,16,20,89,0,12,0,0,0,1,0,0,0,0
Akapo,Cádiz CF,1.502.068€,84,30,1847,0,0,0,14,55,12,1,168,269,0,27,0,0,1,4,0,0,0,0
Bebé,Rayo Vallecano,1.506.858€,84,38,851,1,2,3,24,6,29,10,50,210,0,16,0,0,0,2,0,1,0,0
Keidi Bare,RCD Espanyol,1.502.069€,84,28,1486,1,1,1,1,26,8,1,105,157,0,20,0,0,0,9,0,1,0,0
Guardado,Real Betis,1.503.861€,84,35,1395,0,1,0,1,24,6,4,122,177,0,15,0,0,1,4,0,0,0,0
Dest,FC Barcelona,1.521.885€,84,25,1514,0,3,5,7,17,35,3,97,217,0,15,0,0,0,2,0,0,0,0
Tapia,RC Celta,1.502.545€,83,31,1401,0,0,0,1,38,5,3,137,209,0,19,0,0,0,10,0,0,0,0
Roberto Torres,C.A. Osasuna,1.504.945€,82,38,794,2,2,4,22,4,6,5,67,194,0,14,0,0,0,3,0,0,0,0
Édgar Méndez,D. Alavés,1.502.079€,82,32,1615,1,1,6,15,15,13,8,79,269,0,35,0,0,0,6,0,0,0,0
Lodi,Atlético de Madrid,1.573.994€,82,36,1175,2,2,3,9,15,18,4,77,186,0,13,0,0,1,4,0,0,0,0
Miramón,Levante UD,1.514.352€,82,33,1976,1,0,1,15,52,17,2,176,316,0,43,0,0,0,5,0,0,0,0
Diego Glez,Elche CF,1.503.442€,81,36,1788,0,0,0,0,86,1,1,102,133,0,26,1,0,1,3,0,0,0,0
Hermoso,Atlético de Madrid,1.511.874€,81,33,1867,2,1,1,5,45,6,4,153,199,0,30,1,0,0,6,0,0,0,1
Escalante,D. Alavés,1.506.480€,81,16,1256,5,0,0,1,27,7,9,107,159,0,26,0,0,0,6,1,1,0,0
Yunus,Valencia CF,1.503.598€,81,34,1258,1,0,0,3,10,34,2,63,186,0,18,0,0,1,5,0,0,0,0
Quini,Granada CF,1.515.997€,80,36,2306,0,1,1,8,52,18,2,171,385,0,41,0,0,0,11,0,0,0,0
Pedri,FC Barcelona,23.493.509€,80,12,888,3,0,1,6,5,13,6,68,129,0,9,0,0,0,0,0,0,0,0
Lo Celso,Villarreal CF,14.003.790€,80,16,996,1,1,3,4,4,25,6,65,160,0,10,0,0,0,2,0,0,0,0
Víctor Ruiz,Real Betis,1.502.385€,80,31,1425,0,0,0,0,70,1,1,123,130,0,17,0,0,0,2,0,0,0,0
Gonalons,Granada CF,1.518.153€,80,26,1556,0,2,0,0,27,12,2,128,144,0,25,0,0,0,6,0,0,0,0
Rafinha,Real Sociedad,2.865.340€,79,17,1060,1,0,2,5,3,17,3,103,164,0,10,0,0,0,3,0,0,0,0
Campaña,Levante UD,1.507.670€,79,20,1427,2,2,1,9,19,20,6,131,213,1,28,1,0,0,6,0,0,0,0
Rodri,Real Betis,1.507.106€,79,33,881,1,2,3,2,4,15,9,56,118,0,14,0,0,0,1,0,0,0,0
Óscar Gil,RCD Espanyol,1.503.358€,79,23,1696,0,2,5,8,21,12,1,92,198,0,21,0,0,0,7,0,0,0,0
Aleix Vidal,RCD Espanyol,1.502.867€,79,32,1904,2,0,4,15,23,11,3,153,280,0,34,0,0,1,10,0,0,0,0
Alarcón,Cádiz CF,1.502.211€,79,28,1423,0,1,0,16,28,4,3,137,206,0,23,0,0,2,5,0,0,0,0
Jaume Costa,RCD Mallorca,1.519.522€,79,31,1832,0,4,3,17,53,8,2,123,308,0,32,1,0,0,5,0,0,0,0
Salvi Sánchez,Rayo Vallecano,1.502.099€,79,32,1400,2,1,2,11,10,8,8,85,195,1,20,0,0,0,1,1,0,0,0
Felipe,Atlético de Madrid,1.505.247€,79,34,1498,2,1,1,0,75,2,5,126,158,0,25,1,0,0,5,0,0,0,0
Iza,Cádiz CF,1.503.707€,78,29,1543,0,1,1,7,37,10,4,146,246,0,22,0,0,0,2,0,0,0,0
Claudio Bravo,Real Betis,1.509.757€,78,28,1457,0,0,1,0,15,0,0,111,176,0,19,0,39,1,2,0,0,0,0
Neva,Granada CF,1.502.070€,77,28,2116,0,0,1,20,59,9,1,139,321,0,36,0,0,0,1,0,0,0,0
Thierry Correia,Valencia CF,1.509.428€,77,20,1422,0,1,2,5,22,11,1,127,261,0,11,0,0,0,5,0,0,0,0
Carrillo,Elche CF,1.502.068€,77,35,1156,2,0,0,0,27,8,11,39,151,0,20,0,0,0,3,0,0,0,0
Diego Rico,Real Sociedad,1.512.006€,77,24,1646,0,0,0,15,39,11,1,140,337,0,13,0,0,1,4,0,0,0,0
Idrissi,Cádiz CF,1.514.349€,76,37,1034,1,1,2,15,4,31,11,58,168,0,12,0,0,0,3,0,1,0,0
Borja Mayoral,Getafe CF,1.657.186€,76,17,1040,5,1,1,4,3,13,6,48,128,0,10,0,0,0,3,0,0,0,0
Kike Barja,C.A. Osasuna,1.502.070€,76,28,864,2,0,2,1,4,33,6,70,218,0,11,0,0,0,2,0,0,0,0
Javi Martínez,C.A. Osasuna,1.504.668€,76,38,869,1,1,1,7,9,10,2,72,148,0,16,0,0,0,1,0,0,0,0
Brian Oliván,RCD Espanyol,1.509.219€,76,36,2186,1,0,3,18,59,6,8,142,403,1,39,0,0,1,7,0,1,0,0
Jonsson,Cádiz CF,1.502.087€,76,33,1312,0,1,1,3,30,7,0,117,101,0,19,0,0,0,3,0,0,0,0
Zarraga,Athletic Club,1.502.747€,75,33,1150,1,0,0,2,9,4,4,78,149,0,13,0,0,0,5,0,1,0,0
Muriqi,RCD Mallorca,1.640.443€,75,16,1439,5,3,1,1,30,10,18,50,277,0,28,0,0,0,6,0,0,0,0
Marcos André,Valencia CF,1.502.435€,74,31,939,1,3,3,0,12,14,8,40,127,0,16,0,0,0,3,0,1,0,0
Tomás Pina,D. Alavés,1.502.070€,73,33,1443,0,0,0,1,23,4,1,125,150,0,32,0,0,0,4,0,0,0,0
Unai López,Rayo Vallecano,1.503.851€,73,27,1156,0,0,2,26,6,12,7,84,202,0,24,0,0,0,5,0,0,0,0
Wass,Atlético de Madrid,1.535.450€,73,29,1637,1,1,0,11,19,8,9,111,179,0,29,0,0,0,7,0,0,0,0
Dani Alves,FC Barcelona,3.488.665€,72,17,1104,1,3,3,23,8,12,2,108,191,0,10,1,0,1,2,0,0,0,0
Escudero,Granada CF,1.523.078€,72,30,1427,2,1,1,9,26,3,4,116,246,0,22,0,0,1,6,0,0,0,0
Gudelj,Sevilla FC,1.502.381€,72,34,1040,0,0,0,0,36,0,1,95,83,0,9,0,0,0,5,0,0,0,0
Russo,RCD Mallorca,1.502.211€,71,31,1464,1,0,1,0,73,5,2,110,162,0,18,0,0,2,3,2,0,0,1
Montoro,Granada CF,1.502.070€,71,27,1330,1,1,2,16,26,0,5,95,203,0,30,0,0,0,5,0,0,0,0
Manu García,D. Alavés,1.505.603€,70,37,1072,0,1,1,25,2,31,1,90,211,0,15,0,0,0,3,0,0,0,0
Racic,Valencia CF,1.504.282€,70,37,1199,0,0,0,2,20,12,1,111,168,0,20,0,0,0,1,1,0,0,0
Malsa,Levante UD,1.502.069€,70,32,1137,1,2,3,0,11,7,3,120,133,0,32,0,0,0,7,0,0,0,0
Kiko Casilla,Elche CF,1.520.307€,69,34,1260,0,0,0,0,11,0,0,126,162,0,17,0,43,0,3,0,0,0,0
Pere Pons,D. Alavés,1.502.068€,69,30,1374,1,0,0,1,11,4,4,71,160,0,26,0,0,0,2,0,0,0,0
Unai García,C.A. Osasuna,1.502.078€,69,36,1407,0,0,0,1,76,3,0,99,155,0,18,0,0,1,5,0,0,0,0
Raíllo,RCD Mallorca,1.520.515€,69,17,1530,2,0,0,0,80,0,5,84,100,0,30,0,0,0,8,0,0,0,1
Battaglia,RCD Mallorca,1.509.972€,69,36,1172,0,0,0,0,37,10,1,91,118,0,25,0,0,1,3,1,0,0,0
Aitor Fdez,C.A. Osasuna,1.509.675€,68,35,1167,0,0,0,0,9,0,0,112,114,0,29,1,52,0,1,0,0,1,0
Hugo Mallo,RC Celta,1.502.655€,67,22,1828,1,1,4,11,49,8,2,123,348,0,25,1,0,1,3,1,0,0,0
Coquelin,Villarreal CF,1.524.763€,67,21,826,2,1,0,0,11,17,2,78,107,0,10,0,0,0,3,0,0,0,0
Mandi,Villarreal CF,1.502.822€,67,36,1374,1,0,0,0,46,0,3,69,77,0,15,0,0,0,3,0,0,0,1
Iborra,Villarreal CF,1.502.068€,67,38,1031,0,1,1,0,28,2,2,76,101,0,10,0,0,0,4,0,0,0,0
Morlanes,RCD Espanyol,1.502.073€,67,30,1137,2,0,1,2,17,13,2,92,114,0,23,1,0,0,6,0,0,0,0
Nico Williams,Athletic Club,1.525.062€,67,20,849,0,0,0,4,3,25,7,58,160,0,10,0,0,0,2,0,1,0,0
Helibelton Palacios,Elche CF,1.511.448€,66,31,1931,0,0,0,4,58,27,0,132,264,0,28,0,0,1,6,0,0,0,0
Yuri,Athletic Club,1.525.722€,65,17,1015,1,2,2,4,19,8,3,94,171,0,10,0,0,0,3,0,0,0,0
Bigas,Elche CF,1.502.506€,65,25,1555,1,0,0,1,76,2,3,89,141,0,26,0,0,0,6,0,0,0,0
Verdú,Elche CF,1.502.076€,64,31,1387,0,0,0,0,59,0,0,72,122,0,14,0,0,1,11,0,0,0,0
Alcácer,Villarreal CF,1.502.798€,64,26,789,1,3,2,1,1,5,7,33,81,0,11,0,0,0,1,0,0,0,0
Tello,Real Betis,1.502.070€,63,35,806,2,2,2,4,6,8,9,59,133,0,14,0,0,0,2,0,0,0,0
Luis Hernández,Cádiz CF,1.514.605€,62,15,1350,0,0,0,2,32,0,2,82,181,0,13,0,0,0,5,0,0,0,0
Kevin Vázquez,RC Celta,1.504.597€,62,35,1330,0,1,1,6,26,11,1,108,238,0,15,0,0,1,3,0,0,0,0
Mingueza,FC Barcelona,1.601.036€,62,35,891,0,1,3,9,18,6,1,53,118,0,10,0,0,0,2,0,0,0,0
Alcaraz,Cádiz CF,1.526.583€,61,13,1076,2,0,0,7,12,9,6,93,146,0,12,0,0,1,7,0,0,0,0
Aihen,Real Sociedad,1.502.540€,61,31,1344,0,0,0,8,28,14,0,97,243,0,18,0,0,0,2,1,0,0,0
Fer Niño,RCD Mallorca,1.502.331€,60,35,879,2,0,0,1,14,9,13,34,115,0,20,0,0,0,2,0,1,0,0
Montiel,Sevilla FC,1.505.944€,60,29,1069,1,2,3,7,16,3,1,78,183,0,11,0,0,0,7,0,0,0,0
Rekik,Sevilla FC,1.502.266€,60,22,1094,0,2,0,2,20,5,0,72,112,0,8,0,0,0,2,0,0,0,0
Domingos Duarte,Granada CF,1.540.471€,59,25,1689,1,0,1,1,79,1,1,115,178,0,31,1,0,3,7,0,0,0,0
Jesús Vázquez,Valencia CF,1.507.568€,58,34,812,0,0,0,3,14,24,1,69,147,0,12,0,0,0,0,0,0,0,0
Cote,C.A. Osasuna,1.502.068€,58,35,1082,1,1,4,14,19,20,3,88,239,0,20,1,0,0,2,0,0,0,0
Florentino,Getafe CF,1.502.091€,58,35,984,0,1,0,0,8,5,1,96,127,0,15,0,0,0,2,0,0,0,0
De la Fuente,D. Alavés,1.502.068€,58,34,826,1,1,1,1,7,12,5,33,119,0,13,0,0,0,2,0,1,0,0
Victor Díaz,Granada CF,1.508.211€,58,34,1504,1,0,0,4,68,3,2,89,191,0,30,0,0,0,5,0,0,0,0
Radoja,Levante UD,1.502.068€,57,32,1222,0,0,1,1,15,11,1,101,121,0,27,0,0,1,3,0,1,0,0
Melendo,RCD Espanyol,1.502.503€,56,38,996,0,0,2,0,9,15,0,58,75,0,20,0,0,0,0,0,0,0,0
Joaquín,Real Betis,1.557.293€,56,33,455,0,1,2,12,6,17,3,32,90,0,5,0,0,0,0,0,0,0,0
Aridane,C.A. Osasuna,1.559.258€,56,21,1158,0,0,0,1,68,2,0,87,117,0,22,0,0,0,1,0,0,0,1
Rochina,Granada CF,1.502.088€,56,18,727,1,3,2,10,3,14,5,51,169,0,12,0,0,0,3,0,0,0,0
Vilhena,RCD Espanyol,1.521.644€,55,16,930,1,1,2,11,11,11,4,43,141,0,15,0,0,0,4,0,0,0,0
Zaldua,Real Sociedad,1.502.068€,54,35,1171,0,0,1,6,32,3,3,65,167,0,17,0,0,0,6,0,0,0,0
Marcelo,Real Madrid,1.600.809€,54,24,522,0,2,1,6,10,8,3,34,90,0,0,0,0,0,0,0,0,0,0
Amath,RCD Mallorca,1.502.070€,53,23,883,0,1,1,1,6,15,3,42,104,0,13,0,0,0,5,0,0,0,0
Okay,Getafe CF,1.503.283€,53,33,596,0,0,0,0,22,7,1,54,56,0,4,0,0,0,1,0,0,0,0
Oier,C.A. Osasuna,1.502.897€,53,38,750,1,0,0,2,9,2,1,57,112,0,15,0,0,0,3,0,0,0,0
David Lopez,RCD Espanyol,1.508.350€,52,26,743,0,0,1,0,26,1,4,65,82,0,7,0,0,0,1,0,0,0,0
Abdón,RCD Mallorca,1.511.581€,52,38,632,3,0,1,0,5,6,7,21,96,0,14,0,0,0,4,0,0,0,0
Hélder Costa,Valencia CF,1.502.127€,52,33,1117,0,1,1,13,7,22,2,63,204,0,23,0,0,0,3,0,0,0,0
Hazard,Real Madrid,1.728.557€,51,29,713,0,1,2,2,0,24,7,26,88,0,10,0,0,0,2,0,0,0,0
Isco,Real Madrid,1.555.057€,51,28,323,1,0,3,2,0,16,3,21,58,0,2,0,0,0,1,0,0,0,0
Perea,Cádiz CF,1.502.070€,50,30,775,0,1,1,9,4,28,4,64,177,0,16,0,0,0,2,0,0,0,0
Murillo,RC Celta,1.502.590€,49,32,1115,0,0,0,0,33,3,2,78,84,0,20,1,0,1,5,0,0,0,0
